T,strike,rf,dividend,v0,kappa,sigma,rho,theta,price,original_iv
223,74.6989,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,32.0779,0.610752,
73,83.4118,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,20.5481,0.61763,
23,125.07,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,0.0288494,0.370649,
70,55.7562,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,44.5233,0.725443,
129,73.0993,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,30.5257,0.628486,
333,128.987,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,12.6323,0.56491,
357,111.562,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,18.544,0.576312,
100,108.612,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,8.30053,0.553182,
127,71.8429,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,31.4409,0.631929,
233,97.1412,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,19.8094,0.583897,
43,121.877,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,0.902097,0.461088,
169,64.4416,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,38.3176,0.636185,
215,155.525,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,3.66094,0.53101,
204,80.7241,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,27.6253,0.60406,
164,143.156,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,3.46002,0.52605,
27,107.605,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,2.60195,0.494654,
193,35.0724,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,64.6406,0.697088,
269,155.125,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,5.4407,0.542612,
89,54.5552,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,45.8245,0.70668,
236,148.643,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,5.27313,0.540747,
263,132.99,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,9.15901,0.555899,
228,173.159,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,2.37244,0.522549,
195,167.835,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,1.93996,0.515592,
269,102.908,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,18.681,0.579476,
352,200.547,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,3.26018,0.53521,
144,45.6505,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,54.5463,0.692497,
275,40.7228,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,59.5604,0.656007,
187,68.7878,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,35.339,0.62439,
24,102.023,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,4.5124,0.525213,
310,103.477,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,19.9169,0.580257,
324,41.5494,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,59.027,0.645204,
122,38.5418,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,61.3064,0.734415,
334,142.865,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,9.60008,0.557521,
27,101.716,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,5.03955,0.531467,
254,46.648,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,54.2513,0.649528,
247,29.1084,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,70.2611,0.691449,
264,70.0366,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,36.2204,0.613121,
350,35.3754,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,64.4861,0.651447,
124,114.828,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,7.61129,0.549132,
111,127.224,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,3.7427,0.523356,
104,106.974,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,9.19361,0.55772,
127,39.1991,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,60.6704,0.727146,
129,128.031,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,4.48688,0.530718,
21,76.3675,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,24.0205,0.706135,
227,140.964,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,6.19929,0.544606,
16,106.343,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,1.67829,0.472492,
205,34.336,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,65.3382,0.693595,
343,222.669,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,1.93755,0.526124,
334,22.8827,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,75.9534,0.68224,
165,99.7003,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,15.7081,0.578364,
152,64.7619,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,37.7152,0.640211,
39,59.0823,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,41.0492,0.770521,
353,138.161,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,11.1813,0.561498,
21,78.3827,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,22.1201,0.691641,
233,39.9813,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,60.1015,0.668619,
254,182.566,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,2.32485,0.524015,
67,131.166,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,1.01632,0.475482,
194,142.434,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,4.7065,0.536046,
291,35.5341,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,64.2648,0.66274,
91,104.418,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,9.40172,0.559703,
302,65.0184,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,40.4379,0.615866,
211,40.0024,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,60.0275,0.676004,
214,96.2948,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,19.4553,0.58443,
354,233.899,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,1.68572,0.52455,
186,58.4046,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,43.5536,0.643698,
63,147.642,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,0.109839,0.426562,
279,55.3349,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,47.2847,0.630955,
218,135.424,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,6.89851,0.54731,
49,63.2917,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,37.0915,0.724208,
178,35.2374,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,64.4859,0.704492,
169,59.557,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,42.3336,0.646177,
279,40.574,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,59.7064,0.655406,
356,30.0581,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,69.2593,0.66047,
207,32.0576,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,67.5061,0.69944,
100,65.872,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,35.6877,0.659318,
194,43.0686,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,57.1443,0.674903,
63,79.358,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,23.1959,0.636489,
210,126.814,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,8.48743,0.55334,
35,124.637,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,0.298589,0.426331,
194,153.996,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,3.16254,0.526193,
306,50.1638,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,51.7078,0.634655,
85,92.0663,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,15.4105,0.589913,
45,77.3889,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,24.0534,0.659702,
55,58.3024,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,41.9458,0.73836,
231,135.792,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,7.33474,0.54929,
110,157.034,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,0.584682,0.476906,
63,76.1263,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,25.8575,0.648951,
208,104.977,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,15.3948,0.574612,
321,74.8545,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,34.4367,0.604245,
183,119.667,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,9.18624,0.555906,
269,32.7135,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,66.8497,0.674761,
43,81.8513,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,20.1685,0.639805,
182,30.1558,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,69.3704,0.719225,
271,43.096,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,57.4458,0.652388,
115,106.313,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,10.1392,0.561645,
66,97.8241,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,10.7927,0.571308,
73,48.6485,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,51.4093,0.753427,
362,34.5508,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,65.2315,0.65095,
114,153.202,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,0.860848,0.485864,
137,55.7382,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,45.2195,0.667811,
209,118.653,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,10.6633,0.560802,
84,57.7639,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,42.7581,0.699725,
43,62.3418,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,37.9217,0.741606,
305,103.409,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,19.7714,0.580171,
301,150.591,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,7.15005,0.549865,
263,53.337,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,48.7021,0.636428,
133,130.057,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,4.27926,0.529544,
273,24.9709,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,74.1418,0.694302,
151,139.295,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,3.50504,0.525288,
237,67.4464,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,37.4427,0.619276,
144,113.358,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,9.19387,0.556366,
311,30.3114,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,69.0568,0.669373,
173,43.346,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,56.8123,0.683318,
222,34.5332,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,65.15,0.685912,
314,57.4512,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,46.1042,0.623851,
335,63.8828,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,41.802,0.614551,
37,124.099,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,0.405948,0.435352,
276,30.3691,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,69.0337,0.678474,
161,179.2,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,0.659437,0.490517,
240,146.57,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,5.73132,0.542963,
86,137.42,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,1.15871,0.485265,
153,104.021,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,13.1992,0.571222,
271,108.965,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,16.4281,0.574531,
204,148.343,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,4.20141,0.533676,
21,103.987,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,3.22479,0.505728,
306,224.817,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,1.30587,0.517776,
195,29.0865,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,70.3776,0.715321,
268,143.045,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,7.31721,0.54987,
78,123.149,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,2.73264,0.508287,
255,33.1555,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,66.4402,0.677911,
331,224.867,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,1.66623,0.523107,
291,32.8956,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,66.6796,0.668424,
82,48.347,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,51.732,0.740856,
80,54.1616,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,46.1262,0.718669,
234,64.9616,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,39.1996,0.623229,
209,30.9096,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,68.6011,0.702036,
87,63.3103,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,37.6995,0.676729,
203,85.6723,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,24.6174,0.59746,
161,105.803,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,12.8683,0.569592,
328,81.3472,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,30.8647,0.598029,
115,80.1744,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,24.7916,0.615716,
301,103.559,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,19.5729,0.579944,
84,79.7806,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,23.7935,0.625259,
172,137.71,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,4.61327,0.534327,
321,38.5472,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,61.6277,0.650828,
90,113.807,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,5.84842,0.537992,
243,160.839,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,3.92175,0.534103,
260,43.7399,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,56.8265,0.653616,
324,38.2268,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,61.9175,0.650861,
171,96.8167,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,17.3596,0.582661,
133,111.96,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,9.06816,0.556045,
327,35.3997,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,64.4314,0.655471,
296,63.598,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,41.3316,0.618079,
212,29.6977,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,69.7575,0.704433,
98,102.642,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,10.6528,0.565449,
272,71.4309,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,35.4674,0.610797,
200,113.964,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,11.7393,0.564387,
40,92.0901,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,12.1692,0.591044,
118,96.1255,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,15.0486,0.58151,
186,154.439,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,2.85881,0.523207,
171,40.7104,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,59.2786,0.691722,
330,59.0389,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,45.1507,0.620374,
294,85.2206,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,27.822,0.595349,
205,29.9689,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,69.5092,0.707004,
355,142.432,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,10.3677,0.559553,
265,154.744,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,5.36511,0.542157,
35,103.605,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,5.07039,0.530539,
266,158.854,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,4.85728,0.539898,
254,188.12,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,1.98353,0.521059,
362,24.4287,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,74.4316,0.67175,
180,50.7387,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,50.1069,0.661916,
349,249.028,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,1.18054,0.519066,
26,94.8821,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,8.9115,0.574205,
273,55.0656,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,47.4253,0.632213,
160,41.9299,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,58.1034,0.694159,
316,42.5862,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,58.1009,0.644809,
315,106.151,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,19.0606,0.578458,
210,72.8522,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,32.9856,0.614687,
138,159.505,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,1.07883,0.495693,
299,85.1477,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,28.0075,0.595313,
260,62.0944,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,41.8101,0.623921,
149,125.996,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,5.91042,0.540641,
243,104.378,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,17.0891,0.577135,
333,50.8291,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,51.4229,0.630281,
306,32.9439,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,66.6371,0.664744,
188,179.292,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,1.12288,0.504185,
53,109.439,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,4.51275,0.524549,
44,94.4671,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,10.9543,0.580001,
82,66.1674,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,35.0414,0.670814,
295,69.3984,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,37.32,0.611424,
33,111.621,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,2.03768,0.485213,
225,116.172,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,12.1198,0.564962,
177,161.1,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,1.97741,0.514104,
11,115.256,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,0.0265159,0.358659,
94,129.596,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,2.46572,0.508006,
249,179.437,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,2.42313,0.52447,
141,54.2464,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,46.603,0.669793,
32,92.951,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,10.8492,0.586711,
296,36.2568,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,63.6165,0.660127,
49,139.21,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,0.0972155,0.414893,
234,117.668,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,12.0318,0.564538,
342,233.566,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,1.52699,0.522403,
307,98.6685,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,21.7885,0.583855,
350,254.409,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,1.06665,0.517709,
55,65.4598,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,35.1435,0.703484,
30,104.028,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,4.32325,0.521682,
75,115.283,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,4.39137,0.525323,
170,180.155,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,0.770058,0.494779,
161,174.067,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,0.847131,0.495021,
30,71.9799,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,28.4571,0.714211,
70,50.8364,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,49.2699,0.748064,
282,23.4148,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,75.6006,0.695995,
78,153.929,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,0.164378,0.441619,
219,166.794,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,2.64886,0.524136,
24,110.392,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,1.4771,0.468569,
98,105.093,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,9.57889,0.560079,
142,110.424,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,10.106,0.560241,
200,91.2043,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,21.4463,0.590409,
299,168.844,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,4.66029,0.540159,
63,96.2229,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,11.4547,0.576031,
182,74.064,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,31.3735,0.616319,
64,120.613,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,2.37566,0.500422,
182,169.348,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,1.52435,0.509288,
52,56.1841,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,43.9725,0.755428,
198,104.912,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,14.9807,0.574004,
19,83.4179,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,17.3844,0.658693,
136,43.583,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,56.4749,0.704371,
309,173.31,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,4.46553,0.539613,
227,195.032,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,1.15251,0.509131,
85,54.1476,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,46.178,0.712689,
127,128.333,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,4.32726,0.529423,
350,58.6497,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,45.7119,0.619101,
300,160.058,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,5.74024,0.544729,
214,35.4346,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,64.2995,0.686659,
293,60.8153,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,43.2978,0.62182,
